drone_id,time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,wx,wy,wz,rpm0,rpm1,rpm2,rpm3,des_pos_x,des_pos_y,des_pos_z,des_vel_x,des_vel_y,des_vel_z,des_roll,des_pitch,des_yaw,u_m1,u_m2,u_m3,u_m4
0,4.083333333333333,0.7978043107108754,0.7978559428925347,0.9742343364392482,0.2393288471961382,0.23931000145941103,0.03943597873746448,0.010665135425987227,-0.010658537738836408,-0.00017682117019614255,0.006932487267120721,-0.006933498462581612,-4.194234453127723e-05,14436.081903694885,14436.332726767792,14436.081755888332,14435.837514368966,1.0,1.0,1.0,0.0,0.0,0.0,0.017308243580148118,-0.017300644062446358,-0.00029945871900860857,14436.73535415141,14436.987332499219,14436.73520874374,14436.490097124399
0,4.104166666666667,0.8027598880455645,0.8028111191567296,0.9750439150696955,0.2368901962823948,0.23687067564949316,0.03847571319573233,0.010807159768995767,-0.010800525705454714,-0.0001791994574746584,0.006737635148591055,-0.00673874929564578,-4.039556135228936e-05,14436.73535415141,14436.987332499219,14436.73520874374,14436.490097124399,1.0,1.0,1.0,0.0,0.0,0.0,0.01722672547794916,-0.017219316287909736,-0.0002966471122201886,14437.378413700102,14437.631443950278,14437.378270780384,14437.132379037062
0,4.125,0.8076643404231691,0.8077151565150693,0.9758337215397587,0.23442607944780913,0.23440589288759853,0.03753411528961457,0.010945117545143119,-0.010938450060034468,-0.00018152046331495133,0.006542245246574905,-0.006543461183803286,-3.879021007323687e-05,14437.378413700102,14437.631443950278,14437.378270780384,14437.132379037062,1.0,1.0,1.0,0.0,0.0,0.0,0.017140981206998817,-0.01713376645114395,-0.00029370395623452145,14438.011185417061,14438.265165006498,14438.011045068593,14437.764462259296
0,4.145833333333333,0.812517147858238,0.8125675351729886,0.9766041409530292,0.23193734116446332,0.2319164979665104,0.03661088073162026,0.01107899842231187,-0.011072300519340769,-0.00018378120856386623,0.006346390900244249,-0.006347707392577158,-3.712930665005549e-05,14438.011185417061,14438.265165006498,14438.011045068593,14437.764462259296,1.0,1.0,1.0,0.0,0.0,0.0,0.01705107894880266,-0.01704406244439416,-0.00029063374229394527,14438.633774249523,14438.88860145384,14438.633636549836,14438.386450805207
0,4.166666666666667,0.8173178079686177,0.8173677529457054,0.9773555521243266,0.22942482667484063,0.22940333643368324,0.035705709274755096,0.011208793587860965,-0.0112020683168812,-0.00018597883835850797,0.00615014472088347,-0.0061515604618078085,-3.541588448896744e-05,14438.633774249523,14438.88860145384,14438.633636549836,14438.386450805207,1.0,1.0,1.0,0.0,0.0,0.0,0.016957087498040556,-0.01695027277107286,-0.0002874410383022826,14439.246286830705,14439.501860792803,14439.246151851563,14438.99845036587
0,4.1875,0.8220658359877102,0.822115325270149,0.9780883276641482,0.22688938168888254,0.22686725428827462,0.034818304734280076,0.011334495733409158,-0.011327746187535691,-0.00018811062363836554,0.005953578577843239,-0.00595509219170927,-3.36529901272498e-05,14439.246286830705,14439.501860792803,14439.246151851563,14438.99845036587,1.0,1.0,1.0,0.0,0.0,0.0,0.016859076233733887,-0.016852466517609077,-0.00028413048165292117,14439.848831302043,14440.105052060026,14439.848699109501,14439.600568131984
0,4.208333333333333,0.8267607647704676,0.826809785210628,0.9788028340635018,0.22433185208510587,0.22430909768227383,0.03394837500379205,0.011456099039326486,-0.011449328351904296,-0.00019017396246138698,0.005756763584933044,-0.005758373629333124,-3.1843678974424705e-05,14439.848831302043,14440.105052060026,14439.848699109501,14439.600568131984,1.0,1.0,1.0,0.0,0.0,0.0,0.01675711509059878,-0.016750713325469624,-0.0002807067721179151,14440.441517142874,14440.698285657229,14440.441387797324,14440.192912623901
0,4.229166666666667,0.8314021447932137,0.8314506834583228,0.9794994317790052,0.2217530836158174,0.22172971262576338,0.033095632065885436,0.011573599158942486,-0.011566810500381806,-0.0001921663811263681,0.0055597700872451914,-0.005561475055461265,-2.9991011138730215e-05,14440.441517142874,14440.698285657229,14440.441387797324,14440.192912623901,1.0,1.0,1.0,0.0,0.0,0.0,0.016651274530591148,-0.016645083363359126,-0.00027717466480548826,14441.024455007198,14441.28167318723,14441.024328563399,14440.775593528731
0,4.25,0.8359895441473738,0.8360375883246913,0.9801784753181431,0.2191539216164595,0.2191299446963461,0.03225979199764568,0.01168699320248005,-0.011680189776968481,-0.00019408553510441112,0.005362667648404079,-0.005364465971946462,-2.809804734402616e-05,14441.024455007198,14441.28167318723,14441.024328563399,14440.775593528731,1.0,1.0,1.0,0.0,0.0,0.0,0.016541625514649324,-0.01653564729960011,-0.00027353896319333437,14441.597756567458,14441.855327297093,14441.597633074634,14441.348721544502
0,4.270833333333333,0.8405225485272027,0.8405700857288713,0.9808403133245767,0.2165352107191188,0.21651063875276805,0.03144057497122475,0.011796279720723323,-0.011789464762825387,-0.00019592920978215688,0.005165525038242931,-0.005167415089422652,-2.616784491990619e-05,14441.597756567458,14441.855327297093,14441.597633074634,14441.348721544502,1.0,1.0,1.0,0.0,0.0,0.0,0.01642823947463954,-0.01642247627469784,-0.000269804512244615,14442.161534365106,14442.419361527896,14442.161413867016,14441.912408231026
